VMIP	CPUIDLE	CPUUSERLEVEL	CPUSYSTEMLEVEL	BOOTTIME	NUMCPU	INPACKETS	OUTPACKETS	SYSTEMCLOCK	OUTBYTES	INBYTES	FREEDISK	CPUSPEED	TOTALMEMORY	FREEMEMORY	TOTALDISKSIZE	MAXUSEDPARTITION	MAXTRANSFERUNIT	OSNAME	OSRELEASE	MACHINETYPE	CPUWIO	CPUNICE	SHAREDMEMORY	CACHEDMEMORY	MEMORYBUFFER	TOTALSWAPSPACE	FREESWAPSPACE	TOTALNUMPROCESSES	TOTALRUNPROCESSES	ONEMINUTELOAD	FIVEMINUTESLOAD	FIFTEENMINUTESLOAD
1432397190	0.3	91.6	8.0	1427368584	2	1.33	0.48	1427976978	38.1	114.15	35.507	2394.0	4047916.0	129276.0	59.051	39.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2180108.0	6068.0	4192252.0	3979748.0	395	22	13.45	14.72	14.82	
1432397127	11.6	73.5	14.2	1427368452	2	3693.51	32599.88	1427977027	4.8160424E7	307673.06	55.576	3391.0	3612028.0	243260.0	74.919	25.8	0	Linux	3.13.0-48-generic	x86	0.8	0.0	0.0	1423696.0	280944.0	3657724.0	3656840.0	892	42	56.91	56.12	55.16	
1432397155	1.0	90.1	8.9	1427367964	2	1.07	0.42	1427977031	31.52	90.77	51.35	2394.0	2049920.0	80912.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142972.0	113572.0	2095100.0	2095100.0	293	70	59.56	58.63	56.79	
1432397190	1.3	93.9	4.8	1427368584	2	1.07	0.62	1427977018	52.48	92.01	35.507	2394.0	4047916.0	120380.0	59.051	39.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2189124.0	6120.0	4192252.0	3979564.0	395	10	11.36	13.87	14.52	
1432397127	17.0	68.5	13.1	1427368452	2	3641.35	34494.18	1427977070	5.1033108E7	306405.94	55.559	3391.0	3612028.0	249416.0	74.919	25.8	0	Linux	3.13.0-48-generic	x86	1.4	0.0	0.0	1427012.0	280944.0	3657724.0	3656840.0	865	0	52.36	54.65	54.69	
1432397155	1.0	90.1	8.9	1427367964	2	1.07	0.42	1427977055	31.52	90.77	51.35	2394.0	2049920.0	80912.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142972.0	113572.0	2095100.0	2095100.0	293	70	59.56	58.63	56.79	
1432397190	1.8	95.0	3.2	1427368584	2	1.07	0.62	1427977058	52.48	92.01	35.507	2394.0	4047916.0	136840.0	59.051	39.9	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2176392.0	6044.0	4192252.0	3979148.0	395	10	9.12	13.19	14.28	
1432397127	18.1	65.4	15.4	1427368452	2	3597.06	33780.16	1427977107	4.9959496E7	301656.69	55.559	3391.0	3612028.0	242644.0	74.919	25.8	0	Linux	3.13.0-48-generic	x86	1.1	0.0	0.0	1430204.0	280944.0	3657724.0	3656840.0	865	0	37.52	50.09	53.12	
1432397155	0.9	90.5	8.6	1427367964	2	1.07	0.42	1427977095	31.52	90.77	51.35	2394.0	2049920.0	80912.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142972.0	113572.0	2095100.0	2095100.0	293	70	62.69	59.41	57.19	
1432397190	1.8	95.0	3.2	1427368584	2	1.07	0.62	1427977100	52.48	92.01	35.447	2394.0	4047916.0	136740.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2176156.0	6108.0	4192252.0	3975036.0	395	21	7.01	12.17	13.9	
1432397127	12.3	73.1	13.5	1427368452	2	3473.23	31547.04	1427977147	4.666366E7	290200.59	55.559	3391.0	3612028.0	233976.0	74.919	25.8	0	Linux	3.13.0-48-generic	x86	1.1	0.0	0.0	1433196.0	280956.0	3657724.0	3656840.0	882	57	34.61	47.54	52.14	
1432397155	0.9	90.5	8.6	1427367964	2	1.07	0.42	1427977151	31.52	90.77	51.35	2394.0	2049920.0	80912.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142972.0	113572.0	2095100.0	2095100.0	294	70	59.74	59.33	57.27	
1432397190	1.8	95.1	3.1	1427368584	2	1.07	0.62	1427977138	52.48	92.01	35.447	2394.0	4047916.0	140424.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2175368.0	5820.0	4192252.0	3974780.0	395	21	8.02	11.41	13.52	
1432397127	14.8	70.4	12.5	1427368452	2	3410.86	30594.81	1427977187	4.5201972E7	285525.41	55.559	3391.0	3612028.0	230820.0	74.919	25.8	0	Linux	3.13.0-48-generic	x86	2.2	0.0	0.0	1436156.0	280968.0	3657724.0	3656840.0	882	57	65.39	53.73	54.01	
1432397155	1.0	90.5	8.5	1427367964	2	1.07	0.42	1427977191	31.52	90.77	51.35	2394.0	2049920.0	77936.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142976.0	113636.0	2095100.0	2095100.0	294	70	58.65	58.87	57.19	
1432397190	1.8	95.1	3.1	1427368584	2	1.07	0.62	1427977178	52.48	92.01	35.447	2394.0	4047916.0	129180.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2182920.0	5876.0	4192252.0	3974776.0	394	20	6.61	10.86	13.3	
1432397127	18.9	65.6	14.7	1427368452	2	3385.72	30969.24	1427977227	4.5835644E7	282313.22	55.559	3391.0	3612028.0	222628.0	74.919	25.8	0	Linux	3.13.0-48-generic	x86	0.9	0.0	0.0	1439012.0	280976.0	3657724.0	3656840.0	880	63	60.05	53.31	53.87	
1432397155	1.0	90.5	8.5	1427367964	2	1.07	0.42	1427977215	31.52	90.77	51.35	2394.0	2049920.0	77936.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142976.0	113636.0	2095100.0	2095100.0	294	70	60.35	59.24	57.38	
1432397190	1.8	95.0	3.2	1427368584	2	1.07	0.62	1427977218	52.48	92.01	35.447	2394.0	4047916.0	128680.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2186812.0	5932.0	4192252.0	3974704.0	394	20	5.46	10.05	12.92	
1432397127	10.7	72.0	14.9	1427368452	2	3482.45	31491.12	1427977267	4.6603732E7	289218.91	55.547	3391.0	3612028.0	228984.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	2.4	0.0	0.0	1441908.0	280988.0	3657724.0	3656840.0	880	63	62.15	54.67	54.27	
1432397155	0.9	90.4	8.7	1427367964	2	1.07	0.42	1427977265	31.52	90.77	51.35	2394.0	2049920.0	77936.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142976.0	113636.0	2095100.0	2095100.0	294	70	58.54	58.75	57.29	
1432397190	1.8	95.0	3.2	1427368584	2	1.07	0.62	1427977264	52.48	92.01	35.447	2394.0	4047916.0	122824.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2191372.0	5980.0	4192252.0	3974856.0	394	2	5.46	10.05	12.92	
1432397127	15.6	69.9	13.0	1427368452	2	3422.48	29773.8	1427977307	4.3962048E7	285770.0	55.547	3391.0	3612028.0	217668.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.4	0.0	0.0	1444828.0	280992.0	3657724.0	3656840.0	887	38	63.16	55.58	54.58	
1432397155	0.9	90.4	8.7	1427367964	2	1.87	0.75	1427977295	60.92	141.76	51.35	2394.0	2049920.0	77936.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142976.0	113636.0	2095100.0	2095100.0	294	70	61.02	59.37	57.56	
1432397190	1.8	94.9	3.3	1427368584	2	1.07	0.62	1427977308	52.48	92.01	35.404	2394.0	4047916.0	126724.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2187812.0	6008.0	4192252.0	3974840.0	394	2	5.21	8.9	12.28	
1432397127	20.6	62.7	14.2	1427368452	2	3192.6	30419.86	1427977347	4.502718E7	264576.69	55.547	3391.0	3612028.0	234424.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	2.5	0.0	0.0	1443200.0	280996.0	3657724.0	3656840.0	887	38	62.14	56.52	54.96	
1432397155	0.9	90.4	8.7	1427367964	2	1.87	0.75	1427977351	60.92	141.76	51.35	2394.0	2049920.0	75852.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142976.0	113688.0	2095100.0	2095100.0	294	70	59.72	59.3	57.61	
1432397190	1.8	94.9	3.3	1427368584	2	1.75	0.75	1427977338	64.54	135.71	35.404	2394.0	4047916.0	157764.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2145792.0	5912.0	4192252.0	3981204.0	394	4	5.21	8.9	12.28	
1432397127	13.2	72.3	13.7	1427368452	2	3437.98	31757.53	1427977387	4.7001756E7	286740.16	55.547	3391.0	3612028.0	214268.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	0.9	0.0	0.0	1441880.0	281016.0	3657724.0	3656840.0	891	39	65.71	57.95	55.49	
1432397155	0.9	89.8	9.3	1427367964	2	1.87	0.75	1427977391	60.92	141.76	51.35	2394.0	2049920.0	75852.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142976.0	113688.0	2095100.0	2095100.0	294	46	55.32	58.0	57.23	
1432397190	1.8	94.9	3.3	1427368584	2	1.75	0.75	1427977378	64.54	135.71	35.404	2394.0	4047916.0	152728.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2149476.0	5888.0	4192252.0	3981204.0	394	4	5.17	8.06	11.71	
1432397127	19.1	66.1	12.9	1427368452	2	3192.17	29576.18	1427977430	4.37281E7	265280.88	55.533	3391.0	3612028.0	232540.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1444508.0	281020.0	3657724.0	3656840.0	891	39	52.07	55.83	54.91	
1432397155	0.9	89.8	9.3	1427367964	2	1.87	0.75	1427977431	60.92	141.76	51.35	2394.0	2049920.0	73860.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1142976.0	113724.0	2095100.0	2095100.0	294	46	53.09	57.33	57.02	
1432397190	1.9	95.1	3.0	1427368584	2	1.75	0.75	1427977418	64.54	135.71	35.404	2394.0	4047916.0	149980.0	59.051	40.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2153204.0	5876.0	4192252.0	3981180.0	395	2	5.17	8.06	11.71	
1432397127	22.0	62.2	13.9	1427368452	2	3002.3	29637.18	1427977467	4.3899928E7	250553.3	55.533	3391.0	3612028.0	228500.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1447072.0	281036.0	3657724.0	3656840.0	849	97	45.68	53.87	54.29	
1432397155	0.9	90.1	9.0	1427367964	2	1.87	0.75	1427977471	60.92	141.76	51.35	2394.0	2049920.0	78104.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113740.0	2095100.0	2095100.0	293	18	55.16	57.09	56.96	
1432397190	1.9	95.1	3.0	1427368584	2	1.75	0.75	1427977468	64.54	135.71	35.37	2394.0	4047916.0	139152.0	59.051	40.1	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2160724.0	5652.0	4192252.0	3981180.0	395	2	5.24	7.27	11.05	
1432397127	13.7	71.1	12.5	1427368452	2	3011.75	27698.71	1427977507	4.0885132E7	252895.0	55.533	3391.0	3612028.0	212088.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	2.6	0.0	0.0	1449696.0	281056.0	3657724.0	3656840.0	849	97	57.76	55.73	54.89	
1432397155	0.9	90.1	9.0	1427367964	2	1.87	0.75	1427977511	60.92	141.76	51.35	2394.0	2049920.0	78104.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113740.0	2095100.0	2095100.0	293	18	59.34	57.88	57.23	
1432397190	1.8	95.0	3.2	1427368584	2	1.75	0.75	1427977498	64.54	135.71	35.37	2394.0	4047916.0	138248.0	59.051	40.1	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2164328.0	5628.0	4192252.0	3981144.0	395	2	5.24	7.27	11.05	
1432397127	10.7	74.2	14.6	1427368452	2	3658.25	30552.84	1427977547	4.5048428E7	306140.22	55.533	3391.0	3612028.0	289456.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	0.5	0.0	0.0	1377900.0	270852.0	3657724.0	3656840.0	890	42	57.01	55.43	54.8	
1432397155	1.3	89.6	9.2	1427367964	2	1.87	0.75	1427977551	60.92	141.76	51.35	2394.0	2049920.0	78104.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113740.0	2095100.0	2095100.0	294	70	60.63	58.49	57.47	
1432397190	1.8	95.0	3.2	1427368584	2	1.75	0.75	1427977538	64.54	135.71	35.37	2394.0	4047916.0	129956.0	59.051	40.1	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2170448.0	5688.0	4192252.0	3981232.0	395	2	5.24	7.27	11.05	
1432397127	15.1	67.8	15.4	1427368452	2	3750.17	31844.33	1427977587	4.6974724E7	316430.06	55.533	3391.0	3612028.0	300056.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.7	0.0	0.0	1381372.0	270856.0	3657724.0	3656840.0	890	42	69.05	58.51	55.86	
1432397155	1.3	89.6	9.2	1427367964	2	10.17	0.72	1427977591	57.57	636.05	51.35	2394.0	2049920.0	78104.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113740.0	2095100.0	2095100.0	294	70	57.72	58.13	57.4	
1432397190	1.8	94.9	3.3	1427368584	2	1.75	0.75	1427977578	64.54	135.71	35.37	2394.0	4047916.0	122732.0	59.051	40.1	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2173880.0	5740.0	4192252.0	3981224.0	395	16	6.4	7.03	10.51	
1432397127	14.9	70.2	13.8	1427368452	2	3747.38	31233.67	1427977627	4.6023448E7	318067.16	55.521	3391.0	3612028.0	276324.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.1	0.0	0.0	1384940.0	270860.0	3657724.0	3656840.0	883	23	85.01	63.45	57.59	
1432397155	0.9	91.0	8.1	1427367964	2	10.17	0.72	1427977631	57.57	636.05	51.35	2394.0	2049920.0	78104.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113740.0	2095100.0	2095100.0	294	22	59.33	58.31	57.48	
1432397190	1.8	94.9	3.3	1427368584	2	1.52	0.72	1427977618	61.83	121.1	35.37	2394.0	4047916.0	124600.0	59.051	40.1	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2175332.0	5796.0	4192252.0	3981220.0	395	16	6.4	7.03	10.51	
1432397127	16.0	69.6	13.0	1427368452	2	3732.36	32641.77	1427977667	4.8140556E7	315595.13	55.521	3391.0	3612028.0	287508.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.3	0.0	0.0	1388488.0	270876.0	3657724.0	3656840.0	883	23	59.66	59.93	56.69	
1432397155	0.9	91.0	8.1	1427367964	2	10.17	0.72	1427977655	57.57	636.05	51.35	2394.0	2049920.0	76140.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113788.0	2095100.0	2095100.0	294	22	61.83	58.97	57.73	
1432397190	1.8	95.0	3.2	1427368584	2	1.52	0.72	1427977668	61.83	121.1	35.329	2394.0	4047916.0	119828.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2179216.0	5856.0	4192252.0	3981196.0	395	2	7.5	7.22	10.29	
1432397127	10.8	72.9	15.4	1427368452	2	3676.07	32510.72	1427977707	4.799914E7	310464.59	55.521	3391.0	3612028.0	259816.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	0.9	0.0	0.0	1391884.0	270884.0	3657724.0	3656840.0	894	85	64.56	60.97	57.15	
1432397155	0.9	91.0	8.1	1427367964	2	10.17	0.72	1427977711	57.57	636.05	51.35	2394.0	2049920.0	74644.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113824.0	2095100.0	2095100.0	294	71	58.97	58.52	57.6	
1432397190	1.8	95.0	3.2	1427368584	2	1.52	0.72	1427977698	61.83	121.1	35.329	2394.0	4047916.0	122248.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2175452.0	5788.0	4192252.0	3981196.0	395	2	7.5	7.22	10.29	
1432397127	12.7	72.8	13.9	1427368452	2	3823.65	33210.75	1427977747	4.9044544E7	320092.03	55.521	3391.0	3612028.0	284160.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	0.6	0.0	0.0	1395268.0	270892.0	3657724.0	3656840.0	894	85	64.23	61.27	57.42	
1432397155	1.0	90.6	8.4	1427367964	2	10.17	0.72	1427977735	57.57	636.05	51.35	2394.0	2049920.0	74644.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113824.0	2095100.0	2095100.0	294	71	60.2	58.73	57.7	
1432397190	1.8	95.0	3.2	1427368584	2	1.52	0.72	1427977738	61.83	121.1	35.329	2394.0	4047916.0	120904.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2178928.0	5640.0	4192252.0	3981196.0	394	2	5.31	6.75	9.88	
1432397127	10.4	75.4	13.2	1427368452	2	3606.6	31673.87	1427977790	4.6730396E7	304861.5	55.504	3391.0	3612028.0	256800.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.0	0.0	0.0	1398556.0	270892.0	3657724.0	3656840.0	894	49	61.57	60.75	57.33	
1432397155	1.0	90.6	8.4	1427367964	2	10.17	0.72	1427977791	57.57	636.05	51.35	2394.0	2049920.0	74644.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113824.0	2095100.0	2095100.0	294	2	61.37	59.18	57.92	
1432397190	2.0	94.9	3.2	1427368584	2	1.52	0.72	1427977778	61.83	121.1	35.329	2394.0	4047916.0	130016.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2171512.0	5676.0	4192252.0	3981156.0	394	2	5.59	6.74	9.75	
1432397127	12.8	70.5	15.5	1427368452	2	3725.72	31700.3	1427977827	4.6792904E7	310963.97	55.504	3391.0	3612028.0	273020.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.3	0.0	0.0	1401812.0	270896.0	3657724.0	3656840.0	894	49	69.22	62.33	58.04	
1432397155	0.9	90.4	8.6	1427367964	2	10.17	0.72	1427977831	57.57	636.05	51.35	2394.0	2049920.0	72040.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113864.0	2095100.0	2095100.0	294	2	60.21	59.0	57.88	
1432397190	2.0	94.9	3.2	1427368584	2	1.52	0.72	1427977820	61.83	121.1	35.296	2394.0	4047916.0	119968.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2178324.0	5732.0	4192252.0	3981156.0	395	12	5.59	6.74	9.75	
1432397127	7.8	77.1	14.0	1427368452	2	3689.48	31419.08	1427977867	4.6339088E7	310553.22	55.504	3391.0	3612028.0	258944.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.1	0.0	0.0	1405132.0	270900.0	3657724.0	3656840.0	893	58	63.92	62.22	58.18	
1432397155	0.9	89.6	9.5	1427367964	2	10.17	0.72	1427977871	57.57	636.05	51.35	2394.0	2049920.0	72040.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113864.0	2095100.0	2095100.0	293	36	58.12	58.71	57.86	
1432397190	1.8	95.5	2.7	1427368584	2	1.52	0.72	1427977872	61.83	121.1	35.296	2394.0	4047916.0	119768.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2180564.0	5792.0	4192252.0	3981128.0	395	12	4.87	6.31	9.35	
1432397127	12.9	73.4	12.7	1427368452	2	3718.91	31450.6	1427977907	4.6359496E7	313892.81	55.504	3391.0	3612028.0	259528.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.0	0.0	0.0	1408508.0	270900.0	3657724.0	3656840.0	893	58	73.29	65.06	59.34	
1432397155	0.9	89.6	9.5	1427367964	2	2.2	0.9	1427977911	75.25	151.05	51.35	2394.0	2049920.0	69944.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113892.0	2095100.0	2095100.0	293	36	56.37	58.35	57.78	
1432397190	1.8	95.5	2.7	1427368584	2	1.52	0.72	1427977898	61.83	121.1	35.296	2394.0	4047916.0	124756.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2176660.0	5812.0	4192252.0	3981128.0	395	2	5.4	6.35	9.24	
1432397127	14.1	69.2	15.7	1427368452	2	3529.43	31087.08	1427977947	4.588476E7	297349.84	55.504	3391.0	3612028.0	267340.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.0	0.0	0.0	1411728.0	270904.0	3657724.0	3656840.0	880	52	72.66	65.66	59.75	
1432397155	0.9	90.1	9.0	1427367964	2	2.2	0.9	1427977951	75.25	151.05	51.35	2394.0	2049920.0	68040.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113900.0	2095100.0	2095100.0	293	70	60.22	58.93	57.99	
1432397190	1.9	95.1	3.0	1427368584	2	6.12	0.75	1427977938	60.85	390.87	35.296	2394.0	4047916.0	120732.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2179908.0	5868.0	4192252.0	3981128.0	395	2	4.67	6.07	9.03	
1432397127	12.0	73.6	13.8	1427368452	2	3722.93	31275.53	1427977987	4.6110184E7	311467.88	55.491	3391.0	3612028.0	262088.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	0.6	0.0	0.0	1414964.0	270912.0	3657724.0	3656840.0	880	52	69.78	65.55	59.87	
1432397155	0.9	90.1	9.0	1427367964	2	2.2	0.9	1427977976	75.25	151.05	51.35	2394.0	2049920.0	68040.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113900.0	2095100.0	2095100.0	293	70	63.5	59.95	58.38	
1432397190	1.9	95.1	3.0	1427368584	2	6.12	0.75	1427977978	60.85	390.87	35.296	2394.0	4047916.0	128968.0	59.051	40.2	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2172864.0	5904.0	4192252.0	3981068.0	395	2	4.67	6.07	9.03	
1432397127	12.2	73.0	13.2	1427368452	2	3585.35	30436.4	1427978027	4.4877996E7	301094.91	55.491	3391.0	3612028.0	267504.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.7	0.0	0.0	1418160.0	270916.0	3657724.0	3656840.0	889	46	56.06	62.8	59.28	
1432397155	0.9	90.3	8.9	1427367964	2	2.2	0.9	1427978015	75.25	151.05	51.35	2394.0	2049920.0	68040.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138880.0	113900.0	2095100.0	2095100.0	293	70	66.66	61.21	58.87	
1432397190	1.8	95.3	2.9	1427368584	2	6.12	0.75	1427978028	60.85	390.87	35.256	2394.0	4047916.0	119616.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2179388.0	5964.0	4192252.0	3981076.0	395	2	5.9	6.08	8.79	
1432397127	10.7	73.5	14.7	1427368452	2	3611.99	30875.19	1427978067	4.5555036E7	302158.38	55.491	3391.0	3612028.0	236424.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.2	0.0	0.0	1421308.0	270920.0	3657724.0	3656840.0	889	46	53.28	61.58	58.97	
1432397155	0.9	90.3	8.9	1427367964	2	2.2	0.9	1427978071	75.25	151.05	51.35	2394.0	2049920.0	64564.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1138884.0	113952.0	2095100.0	2095100.0	293	70	58.15	59.87	58.53	
1432397190	1.8	95.3	2.9	1427368584	2	6.12	0.75	1427978058	60.85	390.87	35.256	2394.0	4047916.0	132380.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2169440.0	5964.0	4192252.0	3980896.0	395	4	5.9	6.08	8.79	
1432397127	10.6	75.7	12.3	1427368452	2	3525.6	30188.75	1427978107	4.4528216E7	295159.88	55.491	3391.0	3612028.0	237420.0	74.919	25.9	0	Linux	3.13.0-48-generic	x86	1.4	0.0	0.0	1424384.0	270920.0	3657724.0	3656840.0	891	59	59.61	61.42	59.04	
1432397155	1.0	90.1	9.0	1427367964	2	2.2	0.9	1427978111	75.25	151.05	51.35	2394.0	2049920.0	75248.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	113960.0	2095100.0	2095100.0	293	70	52.69	58.43	58.11	
1432397190	1.8	95.3	2.9	1427368584	2	6.12	0.75	1427978098	60.85	390.87	35.256	2394.0	4047916.0	125412.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2176204.0	5976.0	4192252.0	3980896.0	395	4	7.78	6.47	8.75	
1432397127	9.1	77.2	13.2	1427368452	2	3623.96	30494.3	1427978150	4.4941668E7	301977.69	55.475	3391.0	3612028.0	242480.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.5	0.0	0.0	1427456.0	270928.0	3657724.0	3656840.0	891	59	67.64	63.21	59.76	
1432397155	1.0	90.1	9.0	1427367964	2	2.2	0.9	1427978135	75.25	151.05	51.35	2394.0	2049920.0	75248.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	113960.0	2095100.0	2095100.0	293	70	59.72	59.52	58.49	
1432397190	1.8	95.3	2.9	1427368584	2	6.12	0.75	1427978138	60.85	390.87	35.256	2394.0	4047916.0	121984.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2179624.0	5936.0	4192252.0	3980900.0	394	2	6.32	6.39	8.58	
1432397127	13.5	71.4	14.8	1427368452	2	3513.4	30132.66	1427978187	4.4458556E7	293737.88	55.475	3391.0	3612028.0	223836.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.3	0.0	0.0	1430532.0	270936.0	3657724.0	3656840.0	891	70	70.48	64.03	60.13	
1432397155	1.0	90.1	9.0	1427367964	2	6.52	0.55	1427978191	43.76	433.37	51.35	2394.0	2049920.0	72916.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	113984.0	2095100.0	2095100.0	293	70	59.11	59.48	58.52	
1432397190	1.8	95.3	2.9	1427368584	2	6.12	0.75	1427978180	60.85	390.87	35.226	2394.0	4047916.0	129916.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2172984.0	5960.0	4192252.0	3978836.0	394	2	7.68	6.68	8.63	
